id_estudiante,genero,estructura_familiar,num_hermanos,nivel_socioeconomico,nivel_educativo_padres,trabaja_estudiante,horas_trabajo_semanal,acceso_internet_hogar,distancia_colegio_km,nivel_autoestima,nivel_ansiedad,nivel_motivacion_escolar,apoyo_familiar_percibido,eventos_estresantes_recientes,relacion_con_companeros,horas_sueño_diarias,consumo_sustancias,participa_actividades_extracurriculares,atencion_psicologica_previa
3876,Femenino,Un solo padre,5,Medio,Secundaria,0,,1,1.0,4.0,2,5,2,0,Buena,6.2,0,1,0
2722,Femenino,Ambos padres,0,Medio,Primaria,0,,1,1.69,4.0,1,2,3,0,Buena,6.9,0,1,0
2170,Otro,Ambos padres,2,Medio,Secundaria,0,,0,0.55,3.0,2,5,4,1,Regular,5.9,0,0,0
2509,Femenino,Ambos padres,5,Alto,,0,,1,0.6,3.0,1,4,3,0,Buena,8.8,0,1,0
2559,Masculino,Otros familiares,4,Medio,Superior,1,25.5,1,1.18,4.0,4,3,2,0,Regular,6.2,0,1,0
2330,Masculino,Un solo padre,4,Medio,Primaria,0,,1,2.93,2.0,3,5,4,0,Buena,7.6,0,0,0
3019,Femenino,Ambos padres,4,Medio,Secundaria,0,,1,3.86,3.0,1,4,5,0,Regular,5.9,0,1,0
2098,Masculino,Ambos padres,1,Bajo,Secundaria,0,,0,6.6,,4,2,4,0,Regular,5.6,0,1,1
1021,Femenino,Ambos padres,1,Medio,Superior,0,,1,1.09,5.0,1,3,5,0,Regular,7.5,0,0,0
1239,Masculino,Ambos padres,2,Medio-bajo,Primaria,0,,1,9.07,3.0,4,3,4,0,Regular,4.9,0,0,0
2482,Femenino,Un solo padre,1,Medio,Primaria,0,,1,0.1,,3,3,2,1,Regular,8.7,0,1,1
2726,Otro,Ambos padres,3,Medio,Secundaria,0,,0,3.15,,3,3,4,0,Regular,8.0,0,0,0
1114,Masculino,Ambos padres,1,Bajo,Secundaria,0,,1,0.44,2.0,5,3,4,1,,7.6,0,0,1
2610,Otro,Un solo padre,1,Medio,Superior,1,15.5,1,3.02,5.0,2,3,5,0,Buena,7.1,0,1,0
3260,Femenino,Ambos padres,1,Medio,Sin estudios,0,,1,11.35,3.0,2,2,3,1,Buena,5.5,0,1,0
2321,Masculino,Ambos padres,2,Medio,Secundaria,0,,1,3.99,4.0,3,2,2,0,Buena,7.5,0,1,0
3347,Otro,Ambos padres,5,Bajo,Secundaria,0,,0,0.71,1.0,4,2,2,1,,5.5,1,0,0
3627,Femenino,Otros familiares,2,Medio-bajo,Primaria,1,27.0,0,0.95,3.0,5,2,5,1,Regular,6.8,0,1,1
2703,Femenino,Un solo padre,3,Medio,Superior,0,,1,0.42,4.0,2,2,5,0,Buena,8.4,0,0,1
3665,Otro,Otros familiares,3,,,0,,0,5.67,1.0,4,2,4,0,Buena,7.2,0,0,1
3132,Femenino,Un solo padre,2,Medio,Secundaria,1,17.4,1,1.82,4.0,3,2,4,0,Buena,5.4,0,0,0
1566,Masculino,Ambos padres,0,Medio,Primaria,0,,1,0.12,1.0,3,2,3,1,Buena,8.3,0,1,0
3478,Femenino,Ambos padres,3,Medio-bajo,Primaria,0,,1,3.52,4.0,2,3,5,0,Buena,5.8,0,0,0
1519,Masculino,Un solo padre,3,Medio,Primaria,0,,1,1.26,4.0,2,4,3,0,Conflictiva,6.6,0,0,0
3750,Femenino,Ambos padres,1,,Secundaria,0,,1,0.12,2.0,2,3,4,0,,6.1,0,1,0
1836,Femenino,Ambos padres,3,Medio-bajo,Secundaria,0,,1,0.3,3.0,5,3,1,0,Regular,4.8,0,1,0
2875,Masculino,Otros familiares,1,Medio-bajo,Secundaria,0,,1,1.34,,5,2,2,1,Regular,5.3,0,0,1
3013,Femenino,Ambos padres,3,Medio-bajo,Primaria,1,14.6,0,4.64,3.0,3,2,2,1,Conflictiva,4.2,0,0,1
3261,Femenino,Ambos padres,2,,Secundaria,0,,0,0.12,,4,2,2,0,Regular,5.9,0,1,1
3618,Femenino,Otros familiares,0,Medio-bajo,,1,20.7,0,1.65,1.0,4,2,1,1,Conflictiva,6.3,0,0,1
2271,Femenino,Ambos padres,1,Medio-bajo,Secundaria,1,19.2,1,0.34,2.0,5,2,4,1,Regular,5.1,1,0,0
1279,Otro,Un solo padre,3,Bajo,Primaria,0,,0,0.13,2.0,4,3,4,1,Conflictiva,5.2,0,0,0
2342,Femenino,Ambos padres,3,Bajo,Secundaria,1,16.7,0,2.62,2.0,4,2,2,1,Conflictiva,3.0,0,0,0
3074,Femenino,Otros familiares,1,Bajo,Superior,1,20.8,0,2.68,2.0,3,2,1,0,Conflictiva,7.2,0,0,0
2877,Femenino,Ambos padres,4,Medio,Secundaria,0,,0,2.16,5.0,4,5,3,0,Buena,7.5,0,0,0
3754,Femenino,Ambos padres,3,Medio,Superior,0,,0,3.81,3.0,3,3,3,0,Regular,4.9,0,1,0
1077,Masculino,Un solo padre,3,Medio-bajo,Primaria,0,,0,0.17,4.0,3,3,5,0,Conflictiva,6.7,0,0,0
3488,Masculino,Ambos padres,2,Bajo,Superior,0,,0,2.09,1.0,4,1,2,1,Conflictiva,5.4,0,0,1
1082,Masculino,Un solo padre,3,Medio-bajo,Secundaria,0,,0,1.48,3.0,5,3,3,0,Conflictiva,5.5,0,0,0
3101,Masculino,Un solo padre,2,Medio,Secundaria,0,,1,1.34,3.0,2,2,2,0,Buena,8.3,0,1,0
3439,Femenino,Un solo padre,0,Medio,Secundaria,0,,0,0.29,2.0,3,3,3,0,Regular,4.4,0,0,0
3533,Otro,Ambos padres,0,Medio-bajo,Secundaria,0,,0,0.18,3.0,3,4,3,1,Conflictiva,7.0,1,1,0
2148,Masculino,Tutor,1,Bajo,Sin estudios,1,31.0,0,0.9,1.0,5,1,3,1,Regular,3.0,1,0,0
2770,Femenino,Ambos padres,1,Medio,,0,,1,1.4,4.0,4,1,1,0,Buena,4.5,0,0,0
3973,Femenino,Tutor,1,Alto,Secundaria,1,16.8,1,0.93,4.0,3,4,5,1,Buena,6.9,0,1,1
3308,Masculino,Un solo padre,0,Medio-bajo,Superior,0,,0,2.12,4.0,4,1,2,1,Conflictiva,5.9,0,0,0
3053,Masculino,Ambos padres,0,Bajo,Primaria,0,,1,1.79,3.0,4,2,5,1,Conflictiva,7.1,0,0,0
3924,Femenino,Ambos padres,1,Medio-bajo,Superior,1,19.5,1,0.99,2.0,5,1,3,1,Regular,6.0,0,0,1
2129,Masculino,Ambos padres,0,Bajo,,0,,0,1.51,3.0,4,3,3,1,Regular,6.1,1,0,1
3025,Femenino,Ambos padres,4,Alto,Secundaria,0,,1,10.02,4.0,1,3,3,1,Regular,6.6,0,0,0
1778,Masculino,Tutor,3,Medio,Secundaria,0,,1,0.44,4.0,2,5,4,0,Regular,6.4,0,1,0
3831,Masculino,Ambos padres,1,Medio-bajo,Secundaria,0,,1,3.44,3.0,4,3,1,1,Conflictiva,6.0,1,0,1
1540,Femenino,Ambos padres,5,Bajo,,0,,0,0.61,1.0,3,1,4,0,Conflictiva,6.3,1,0,0
1630,Masculino,Un solo padre,1,,,0,,1,1.98,3.0,4,2,2,1,Regular,5.8,0,1,0
3521,Masculino,Ambos padres,2,Medio,Primaria,0,,1,,5.0,3,4,4,0,Regular,7.1,0,0,0
2323,Masculino,Ambos padres,0,Medio,Secundaria,0,,1,2.2,4.0,4,4,2,0,,5.7,0,0,0
2312,Femenino,Ambos padres,1,Medio-bajo,,1,18.0,0,11.29,2.0,5,2,2,0,Conflictiva,7.0,0,1,1
2922,Masculino,Un solo padre,2,Medio,,0,,1,0.38,2.0,2,5,4,0,Buena,6.4,0,0,0
1713,Masculino,Otros familiares,1,Bajo,Superior,1,23.2,0,0.1,4.0,4,4,4,1,Conflictiva,5.8,0,1,0
1834,Femenino,Un solo padre,1,Medio-bajo,Secundaria,1,25.2,1,1.34,2.0,4,3,3,0,Regular,7.0,0,0,0
3335,Otro,Ambos padres,1,Medio,Secundaria,0,,0,3.8,4.0,3,4,3,1,Buena,6.5,0,1,0
3988,Masculino,Ambos padres,2,Medio-bajo,Secundaria,1,20.9,1,0.44,2.0,3,4,4,0,Regular,7.5,0,0,0
1143,Masculino,Un solo padre,3,,Superior,0,,0,0.1,,4,2,2,1,Regular,6.6,0,0,0
1076,Masculino,Ambos padres,3,Alto,Secundaria,0,,1,2.25,4.0,4,3,4,0,Buena,7.2,0,0,0
2028,Masculino,Ambos padres,2,Medio,Superior,1,16.0,1,4.5,2.0,3,4,5,1,Conflictiva,7.1,0,1,0
2925,Femenino,Ambos padres,0,Medio,Primaria,0,,1,1.58,4.0,2,4,5,0,Buena,5.9,0,1,0
3573,Femenino,Ambos padres,1,Medio-bajo,Superior,1,26.9,1,3.5,2.0,5,4,4,1,Buena,6.1,0,0,0
1136,Femenino,Ambos padres,0,Medio-bajo,Primaria,1,21.7,1,0.73,3.0,2,3,4,0,Regular,7.1,0,0,0
2120,Femenino,Un solo padre,2,Medio-bajo,Superior,0,,0,3.62,4.0,3,2,4,1,Regular,6.2,0,1,1
2659,Femenino,Ambos padres,0,Medio,Primaria,0,,1,9.69,3.0,3,5,3,0,Regular,6.8,0,1,0
1505,Masculino,Tutor,2,Medio,Secundaria,1,21.1,0,2.27,2.0,3,2,4,0,Regular,6.6,0,1,1
3323,Masculino,Ambos padres,2,Medio,Primaria,0,,1,8.78,3.0,4,3,5,0,Regular,7.0,0,0,0
2632,Masculino,Un solo padre,2,Bajo,Primaria,1,16.4,1,5.54,3.0,3,1,1,1,Conflictiva,6.9,0,1,1
1461,Masculino,Ambos padres,1,,Secundaria,1,19.3,0,,3.0,3,1,3,0,Regular,6.0,0,1,0
2625,Femenino,Otros familiares,2,Alto,Superior,0,,0,4.86,3.0,4,4,3,0,Buena,7.9,0,1,0
3990,Otro,Ambos padres,2,Medio-bajo,Secundaria,1,27.1,0,1.95,2.0,4,1,5,1,Regular,4.0,0,0,0
2118,Masculino,Ambos padres,1,Medio-bajo,Superior,0,,1,3.76,1.0,4,4,4,0,Regular,6.3,0,0,0
2402,Masculino,Ambos padres,2,Medio,Secundaria,1,19.8,1,1.29,5.0,4,4,4,0,Buena,8.5,0,0,0
1202,Femenino,Ambos padres,1,Medio-bajo,Primaria,1,20.8,0,1.97,3.0,4,2,5,1,Regular,7.4,0,0,0
3249,Masculino,Otros familiares,1,Alto,Primaria,0,,1,1.99,4.0,2,4,5,0,Buena,7.7,0,0,0
1644,Masculino,Ambos padres,0,Medio,Superior,1,13.8,0,0.1,3.0,3,1,3,0,Buena,8.3,0,1,0
1995,Femenino,Ambos padres,3,Bajo,Secundaria,0,,0,0.85,3.0,4,3,3,0,Regular,4.7,1,0,0
1058,Femenino,Ambos padres,0,Bajo,Secundaria,0,,1,1.54,2.0,4,2,3,1,Regular,8.0,0,1,0
1522,Femenino,Un solo padre,1,Medio-bajo,Superior,0,,1,17.34,2.0,2,2,1,0,Buena,3.4,0,1,0
2617,Femenino,Un solo padre,2,Medio,Superior,0,,1,6.79,4.0,1,4,4,1,Regular,6.4,0,0,0
1405,Femenino,Ambos padres,1,Bajo,Primaria,0,,0,2.04,1.0,2,1,2,1,Regular,4.1,0,0,1
1463,Masculino,Un solo padre,1,Medio-bajo,Superior,1,26.3,1,3.33,4.0,4,1,2,1,Regular,4.1,0,0,1
2858,Femenino,Ambos padres,1,Medio,Secundaria,0,,1,1.9,5.0,3,5,5,0,Buena,6.0,0,1,0
3341,Masculino,Un solo padre,1,Medio,Secundaria,0,,1,0.46,5.0,1,2,3,0,Buena,6.9,0,0,0
1971,Femenino,Otros familiares,2,Alto,Superior,0,,1,0.76,4.0,2,4,3,0,Regular,7.8,0,0,0
1974,Femenino,Ambos padres,1,Bajo,Secundaria,1,22.3,1,2.51,4.0,3,2,2,1,Regular,5.9,1,0,0
1745,Femenino,Ambos padres,4,Medio-bajo,Secundaria,1,19.7,1,1.93,2.0,5,3,3,1,Conflictiva,6.5,0,0,0
3923,Femenino,Ambos padres,0,Medio,Secundaria,1,18.9,1,6.15,4.0,3,2,2,0,Regular,7.4,0,1,0
2486,Femenino,Ambos padres,1,Alto,Sin estudios,0,,1,2.9,4.0,2,5,3,0,Regular,5.8,1,1,0
2680,Femenino,Ambos padres,1,Medio-bajo,Secundaria,0,,1,1.04,2.0,5,4,2,1,Buena,6.4,0,1,0
3067,Masculino,Ambos padres,0,Medio,Secundaria,0,,1,1.77,2.0,1,3,4,1,Regular,6.7,0,0,0
1537,Femenino,Otros familiares,2,Medio-bajo,Secundaria,0,,1,,2.0,3,3,2,0,Regular,5.8,0,0,0
3900,Femenino,Ambos padres,4,Medio,Secundaria,1,21.6,0,0.74,4.0,4,1,4,1,Regular,6.8,1,0,1
1173,Femenino,Tutor,1,Alto,Secundaria,0,,1,2.92,4.0,4,3,2,0,Buena,7.4,0,1,1
1219,Femenino,Ambos padres,2,Bajo,Secundaria,0,,0,0.37,2.0,5,3,3,0,Conflictiva,6.3,0,0,1
3703,Masculino,Un solo padre,0,Medio,Secundaria,1,17.2,1,4.37,4.0,3,5,4,0,Regular,7.9,0,0,0
1373,Femenino,Otros familiares,0,Medio,Primaria,1,18.8,0,1.49,1.0,3,2,4,0,Buena,7.9,0,1,0
1050,Femenino,Un solo padre,4,Medio,Sin estudios,0,,1,4.38,4.0,4,5,5,0,Regular,5.9,0,1,0
2147,Femenino,Un solo padre,3,Medio,Secundaria,0,,1,2.84,3.0,1,4,4,0,Regular,8.1,0,1,0
2139,Masculino,Ambos padres,1,Medio,Primaria,1,15.8,0,1.72,5.0,2,4,2,0,Regular,9.8,0,0,0
3695,Femenino,Ambos padres,1,Medio,Sin estudios,0,,1,8.23,4.0,3,2,5,1,Regular,7.8,1,0,0
3397,Femenino,Otros familiares,3,Medio,Secundaria,0,,1,7.21,4.0,2,3,2,0,Regular,8.8,0,0,0
2331,Femenino,Tutor,0,Medio-bajo,Primaria,0,,1,7.52,3.0,5,4,2,0,Regular,7.7,0,0,0
3911,Masculino,Ambos padres,3,Medio-bajo,,1,24.5,1,6.54,4.0,2,2,4,0,Regular,5.8,0,0,0
1184,Masculino,Ambos padres,3,Medio,Superior,0,,1,1.66,3.0,3,4,4,0,Buena,8.4,0,1,0
2497,Masculino,Ambos padres,2,Bajo,Secundaria,0,,0,2.33,1.0,5,3,2,0,Regular,7.0,0,0,1
1315,Masculino,Ambos padres,0,Medio,Superior,0,,1,1.49,4.0,2,3,4,0,,5.8,0,1,0
1692,Masculino,Ambos padres,2,Medio-bajo,Superior,0,,1,0.1,2.0,3,1,2,1,Conflictiva,6.9,0,0,0
1284,Femenino,Ambos padres,2,Medio,Secundaria,0,,1,0.69,5.0,3,4,4,0,Buena,8.9,0,0,0
2299,Masculino,Ambos padres,2,Medio-bajo,,0,,1,1.18,3.0,5,2,4,1,Regular,5.4,0,0,0
2432,Masculino,Un solo padre,1,Medio,Secundaria,1,16.6,1,5.99,4.0,3,5,4,0,Buena,7.3,0,1,0
3413,Masculino,Ambos padres,5,Medio-bajo,Primaria,0,,0,0.23,2.0,4,2,4,0,Regular,5.8,0,1,1
1160,Femenino,Un solo padre,4,Medio-bajo,Superior,1,25.7,1,5.13,,4,3,2,0,Regular,6.0,0,1,0
1568,Femenino,Tutor,3,,Secundaria,0,,1,0.89,4.0,2,4,5,0,Buena,6.7,0,0,1
2652,Femenino,Un solo padre,2,Medio,Secundaria,0,,0,2.76,4.0,4,4,4,0,Buena,5.7,0,1,0
1109,Masculino,Ambos padres,3,Alto,Superior,0,,1,0.98,4.0,3,2,3,0,Buena,5.3,0,0,0
2962,Masculino,Ambos padres,3,Medio,Superior,0,,1,6.59,3.0,3,3,4,0,Buena,7.5,0,0,0
2322,Femenino,Ambos padres,1,Medio,,0,,1,2.65,3.0,4,4,4,0,Buena,5.9,0,1,0
1488,Femenino,Otros familiares,0,Medio,Secundaria,0,,1,0.91,2.0,2,3,4,1,Buena,8.4,0,1,0
1921,Femenino,Otros familiares,2,Alto,Secundaria,0,,1,5.94,3.0,2,4,4,1,Regular,5.9,0,0,1
3639,Masculino,Ambos padres,2,Medio-bajo,Primaria,0,,1,1.9,2.0,4,3,3,0,Conflictiva,5.1,0,0,0
1510,Masculino,Ambos padres,3,Medio,Primaria,0,,1,0.1,3.0,3,3,3,0,Buena,5.4,0,1,0
2741,Masculino,Un solo padre,1,Medio,Superior,0,,1,8.78,4.0,2,4,4,0,Buena,6.8,0,1,0
3887,Femenino,Ambos padres,1,Medio,Superior,1,19.3,0,1.41,3.0,2,2,5,0,Buena,6.2,0,1,0
3545,Masculino,Un solo padre,1,Medio-bajo,Superior,0,,0,0.19,2.0,4,3,3,1,Regular,5.4,0,1,1
3905,Femenino,Otros familiares,2,Alto,Superior,0,,1,0.92,4.0,1,4,4,0,,8.9,0,1,0
1843,Masculino,Ambos padres,1,Medio,Superior,0,,1,1.19,3.0,4,4,2,0,Buena,7.2,0,1,0
1807,Femenino,Un solo padre,5,Medio,Sin estudios,0,,1,0.75,4.0,3,4,3,1,Regular,8.7,0,0,1
1709,Masculino,Un solo padre,1,Medio-bajo,Superior,1,17.1,1,2.83,3.0,2,2,4,1,Regular,6.5,0,0,1
2031,Femenino,Otros familiares,0,Medio-bajo,Primaria,0,,0,2.3,3.0,3,3,3,1,Buena,6.5,0,0,0
1194,Femenino,Un solo padre,1,Bajo,Superior,0,,1,6.3,3.0,5,2,3,0,Conflictiva,6.3,1,0,0
1483,Femenino,Tutor,1,Medio,Superior,1,15.2,1,9.11,5.0,4,4,4,1,Regular,6.8,0,0,0
2705,Masculino,Ambos padres,0,Medio-bajo,Superior,0,,1,0.1,4.0,1,3,3,0,Regular,7.6,0,1,0
2313,Otro,Ambos padres,1,Medio,Secundaria,0,,1,1.28,2.0,4,2,3,1,Buena,6.0,0,0,0
1041,Femenino,Un solo padre,0,Medio-bajo,,0,,0,3.93,3.0,3,2,5,0,Regular,6.6,0,1,0
3070,Femenino,Ambos padres,2,Medio,Secundaria,0,,1,1.08,2.0,4,2,4,0,Regular,6.4,0,0,1
2892,Femenino,Ambos padres,0,Medio-bajo,Secundaria,0,,0,0.1,3.0,4,2,2,0,Regular,7.0,0,1,1
1790,Masculino,Ambos padres,3,Medio-bajo,Secundaria,0,,1,7.96,4.0,3,3,2,1,Regular,5.2,0,0,1
1299,Masculino,Ambos padres,0,Bajo,Secundaria,0,,1,0.1,3.0,5,2,2,0,Conflictiva,7.8,0,0,1
3125,Femenino,Ambos padres,2,Medio,Secundaria,1,17.0,0,14.21,3.0,3,3,1,0,Buena,6.5,0,1,0
1673,Femenino,Ambos padres,5,Bajo,Superior,1,22.8,1,2.87,2.0,3,1,3,1,Conflictiva,5.2,0,0,1
3402,Femenino,Ambos padres,1,Bajo,Primaria,1,18.7,1,2.19,3.0,4,2,3,0,Conflictiva,5.5,0,0,0
3522,Masculino,Ambos padres,1,Medio,Secundaria,1,12.6,1,7.6,4.0,3,3,4,0,Regular,6.8,0,1,1
1271,Femenino,Un solo padre,1,Medio,Primaria,1,20.9,1,3.64,3.0,2,4,4,0,Buena,5.9,0,0,0
1607,Masculino,Ambos padres,2,Bajo,Secundaria,0,,0,4.49,1.0,3,1,1,1,Conflictiva,8.1,0,1,0
3999,Femenino,Ambos padres,1,Medio-bajo,Primaria,0,,1,7.52,4.0,5,3,2,0,Regular,6.4,0,0,0
3214,Masculino,Un solo padre,1,Bajo,Superior,0,,0,11.5,4.0,2,2,4,0,Regular,8.1,0,0,0
2597,Femenino,Ambos padres,1,Medio-bajo,Superior,0,,0,0.9,1.0,3,3,3,1,Regular,7.4,0,1,1
2890,Femenino,Ambos padres,1,Medio-bajo,Superior,0,,1,8.78,3.0,5,4,2,0,Conflictiva,6.0,0,0,1
1394,Masculino,Ambos padres,1,Bajo,Superior,0,,1,1.34,4.0,2,3,2,0,Regular,6.8,0,0,0
1579,Femenino,Ambos padres,2,Bajo,Superior,0,,0,6.44,4.0,2,4,2,0,Regular,8.4,0,1,1
1390,Femenino,Ambos padres,2,Bajo,Secundaria,1,21.1,1,,2.0,4,3,3,1,Conflictiva,5.1,0,1,0
2084,Femenino,Ambos padres,2,Bajo,Superior,1,27.2,0,0.43,1.0,3,1,4,0,Conflictiva,6.7,0,0,0
3386,Masculino,Ambos padres,2,,Superior,1,22.2,1,0.78,4.0,3,4,4,1,Buena,5.8,0,1,0
3599,Masculino,Ambos padres,2,Medio-bajo,Secundaria,0,,0,2.98,2.0,3,3,5,1,Regular,7.8,0,1,0
1126,Masculino,Ambos padres,1,Medio-bajo,,0,,1,0.31,4.0,2,2,3,1,Buena,4.6,0,0,1
3867,Femenino,Ambos padres,2,Medio-bajo,Secundaria,0,,1,2.02,3.0,4,3,2,0,Regular,8.4,0,0,0
3845,Femenino,Un solo padre,1,Medio,Secundaria,0,,0,5.39,3.0,4,1,3,1,Regular,9.0,0,1,0
2245,Masculino,Ambos padres,0,Medio,Superior,0,,1,2.22,2.0,2,3,3,0,Buena,7.8,0,1,0
2633,Masculino,Otros familiares,0,Medio-bajo,Secundaria,0,,1,1.88,2.0,4,4,3,0,Regular,5.9,1,1,0
3434,Femenino,Un solo padre,1,Medio,Primaria,1,16.5,0,2.47,2.0,4,3,5,1,Regular,7.8,0,1,0
1844,Masculino,Ambos padres,2,Medio,Sin estudios,1,18.0,1,0.73,4.0,3,3,3,0,Buena,6.7,0,0,1
2034,Masculino,Ambos padres,3,Bajo,Sin estudios,0,,0,0.74,3.0,2,2,1,1,Conflictiva,6.7,0,0,0
3644,Masculino,Un solo padre,1,Bajo,Primaria,0,,0,0.21,3.0,4,1,3,1,Conflictiva,6.3,1,0,0
2435,Masculino,Un solo padre,4,Alto,Secundaria,0,,0,2.75,2.0,2,3,5,0,Regular,8.3,0,0,0
2695,Otro,Ambos padres,2,Bajo,Superior,1,24.6,1,1.11,2.0,3,2,2,0,Conflictiva,7.0,0,0,1
2907,Masculino,Ambos padres,0,Medio-bajo,Secundaria,0,,1,2.12,2.0,4,1,3,0,Regular,7.9,0,0,0
1137,Masculino,Ambos padres,3,Medio-bajo,Superior,0,,1,7.13,2.0,4,5,3,1,Regular,7.4,0,0,0
2863,Femenino,Ambos padres,1,Bajo,Secundaria,0,,0,6.64,3.0,3,2,2,1,Conflictiva,4.7,0,1,0
3736,Masculino,Ambos padres,2,Medio-bajo,Superior,1,28.5,1,0.16,2.0,2,2,4,0,Buena,7.9,0,1,1
2021,Masculino,Otros familiares,1,Bajo,Secundaria,0,,1,,3.0,4,2,5,0,Conflictiva,8.0,0,1,0
2841,Femenino,Un solo padre,2,Medio,Secundaria,1,14.4,1,1.59,2.0,3,5,5,0,Buena,6.5,0,1,0
2532,Femenino,Tutor,0,Medio-bajo,Sin estudios,0,,0,0.21,4.0,3,3,2,0,,6.0,0,1,0
2495,Femenino,Un solo padre,2,Medio-bajo,,0,,1,1.36,,2,3,3,0,Regular,6.1,0,0,0
1945,Femenino,Un solo padre,1,Medio-bajo,Superior,0,,0,7.86,3.0,3,2,3,1,Regular,7.1,0,0,1
2151,Masculino,Ambos padres,2,Medio,Superior,0,,1,1.0,3.0,3,3,3,0,Regular,7.7,0,0,0
2872,Masculino,Ambos padres,2,,Secundaria,0,,1,4.37,2.0,2,3,3,1,Regular,7.8,0,0,0
2603,Femenino,Otros familiares,2,Bajo,Superior,1,12.6,1,0.62,3.0,4,1,3,0,Regular,6.4,0,0,0
2413,Masculino,Ambos padres,1,Bajo,Superior,0,,1,0.1,1.0,4,2,2,0,Conflictiva,4.9,0,0,0
3316,Masculino,Un solo padre,3,Alto,Secundaria,0,,1,,3.0,1,3,5,0,Regular,7.4,1,0,0
2560,Masculino,Ambos padres,1,Bajo,Secundaria,1,22.2,1,0.1,2.0,4,2,3,1,Regular,5.0,0,0,0
2157,Femenino,Otros familiares,1,Medio-bajo,Primaria,0,,1,0.28,4.0,3,3,3,0,Regular,7.7,0,0,0
2662,Femenino,Ambos padres,4,Medio-bajo,Superior,0,,1,2.58,2.0,5,1,2,0,Conflictiva,7.2,0,0,0
2454,Masculino,Un solo padre,3,Bajo,Secundaria,0,,0,4.53,2.0,4,2,3,1,Regular,5.9,0,0,0
1810,Femenino,Otros familiares,2,Medio,Secundaria,1,19.8,1,4.53,3.0,3,3,2,1,Conflictiva,5.6,0,0,0
3383,Masculino,Ambos padres,1,Medio,Secundaria,0,,1,0.1,3.0,3,5,2,0,Regular,6.7,0,0,0
1753,Masculino,Un solo padre,0,Alto,Primaria,0,,1,2.59,4.0,3,5,5,0,Buena,7.9,0,1,0
3714,Femenino,Un solo padre,0,Medio,Secundaria,0,,1,0.47,5.0,3,4,4,0,Regular,7.0,1,0,0
2636,Masculino,Un solo padre,1,Bajo,Secundaria,0,,1,0.32,3.0,4,1,1,1,Conflictiva,6.7,0,1,1
2851,Masculino,Un solo padre,1,Alto,Superior,0,,1,3.3,4.0,4,3,4,0,Regular,6.9,0,0,0
1925,Femenino,Un solo padre,0,Medio,Secundaria,0,,1,0.98,4.0,4,4,2,0,,7.1,1,0,0
2778,Masculino,Ambos padres,1,Bajo,Secundaria,0,,1,0.24,2.0,3,2,2,1,Regular,7.9,0,1,1
3615,Masculino,Un solo padre,2,Medio,Superior,0,,1,1.23,4.0,3,3,2,0,Regular,5.0,0,0,0
3786,Masculino,Ambos padres,3,Bajo,Sin estudios,0,,0,7.59,3.0,3,5,2,0,Regular,6.7,0,0,1
1590,Masculino,Un solo padre,2,Medio,Secundaria,0,,1,,2.0,3,3,5,0,Buena,6.5,0,1,0
1078,Femenino,Ambos padres,2,Bajo,Primaria,0,,0,1.3,2.0,5,5,1,0,Regular,5.5,0,0,1
2740,Otro,Ambos padres,1,Medio-bajo,Superior,0,,0,0.43,3.0,2,3,2,0,Regular,7.4,0,0,0
2801,Masculino,Un solo padre,1,Alto,Superior,0,,1,2.95,2.0,3,5,2,0,Buena,7.0,0,0,0
2500,Femenino,Ambos padres,4,Bajo,Superior,1,8.7,0,7.63,3.0,4,2,1,1,Conflictiva,3.6,0,1,0
2202,Otro,Un solo padre,1,Medio,Secundaria,1,25.4,0,0.37,2.0,2,2,4,0,Regular,6.8,0,0,0
1387,Femenino,Un solo padre,0,Bajo,Secundaria,0,,1,2.85,3.0,4,2,2,1,Regular,5.2,0,0,0
1234,Masculino,Ambos padres,2,Medio,Secundaria,0,,0,3.02,3.0,3,4,5,0,Regular,7.1,0,1,0
2797,Masculino,Un solo padre,4,Medio-bajo,Primaria,0,,1,3.83,3.0,3,4,3,0,Buena,3.9,0,0,0
2135,Masculino,Otros familiares,2,Bajo,Superior,0,,0,1.67,2.0,5,1,2,1,Conflictiva,5.9,0,1,1
3902,Femenino,Tutor,1,Bajo,Secundaria,0,,1,7.89,4.0,4,3,3,0,Regular,4.7,0,0,1
2719,Masculino,Un solo padre,2,Medio-bajo,Superior,1,24.3,1,1.45,5.0,4,2,4,1,Regular,6.0,0,0,0
2276,Otro,Otros familiares,2,Medio-bajo,Secundaria,0,,1,2.45,3.0,2,3,4,0,Buena,7.8,0,0,0
2478,Otro,Ambos padres,1,,Secundaria,1,18.8,1,3.17,2.0,4,1,4,1,Conflictiva,7.2,0,0,0
3306,Masculino,Ambos padres,0,Alto,Secundaria,0,,1,1.0,3.0,1,2,3,0,Buena,4.1,0,1,1
2623,Masculino,Un solo padre,2,Medio-bajo,,1,20.7,1,9.31,2.0,4,2,3,0,Conflictiva,4.6,0,0,1
3469,Otro,Ambos padres,1,Bajo,Primaria,1,21.2,0,4.95,4.0,2,3,4,0,Conflictiva,5.8,0,0,1
3115,Masculino,Un solo padre,0,Alto,Sin estudios,0,,0,3.33,3.0,2,4,4,0,Buena,6.5,0,0,0
1397,Masculino,Otros familiares,1,Medio-bajo,Secundaria,0,,1,1.26,1.0,4,4,3,0,Conflictiva,8.1,0,0,1
