id_estudiante,edad,grado,promedio_matematica,promedio_comunicacion,promedio_ciencias,promedio_general,num_cursos_desaprobados,porcentaje_asistencia,num_tardanzas,num_inasistencias_injustificadas,tendencia_notas,participacion_clase,entrega_tareas,repitio_grado,horas_estudio_semanal,target
1425,14.0,2,10.63,10.7,11.86,11.74,2,94.7,6,7,Mejorando,Baja,42.8,0,8.2,Necesita_reforzamiento
1618,12.0,1,17.26,17.72,18.86,18.57,0,73.0,1,0,Mejorando,Alta,100.0,0,8.4,Continua_estudiando
3022,15.0,4,9.3,4.97,13.81,8.97,0,85.8,3,4,Mejorando,Baja,68.4,0,,Continua_estudiando
2985,14.0,2,14.1,8.67,7.74,10.18,4,61.8,5,4,Empeorando,Media,59.6,0,13.5,Necesita_reforzamiento
1315,17.0,5,13.83,13.17,20.0,15.4,0,94.9,1,0,Mejorando,Alta,89.7,0,11.9,Continua_estudiando
2083,13.0,1,10.93,4.29,10.73,8.87,4,76.9,8,9,Empeorando,Baja,67.3,0,3.9,Suspendido
3724,13.0,2,20.0,19.4,16.9,19.29,0,93.2,2,3,Mejorando,Alta,57.6,0,3.7,Necesita_reforzamiento
3085,17.0,5,14.43,15.27,11.64,13.74,2,74.3,5,1,Mejorando,Alta,69.7,1,12.3,Necesita_reforzamiento
1120,13.0,2,16.24,12.37,11.48,12.98,0,68.6,7,6,Estable,Media,61.9,0,10.8,Necesita_reforzamiento
2446,14.0,3,10.62,12.21,9.7,11.52,3,72.7,9,8,Estable,Baja,,0,8.3,Necesita_reforzamiento
1324,15.0,4,14.76,9.38,11.97,10.72,7,68.0,5,8,Mejorando,Media,59.8,0,11.3,Necesita_reforzamiento
2833,16.0,4,12.61,11.46,5.43,10.4,1,74.1,5,10,Estable,Baja,79.4,0,3.4,Necesita_reforzamiento
2791,16.0,5,13.38,9.44,11.95,11.09,0,67.7,4,4,Estable,Alta,67.5,1,14.6,Necesita_reforzamiento
2981,17.0,5,6.05,11.77,11.97,9.09,2,81.6,5,7,Estable,Media,,0,9.0,Suspendido
1607,17.0,5,9.69,9.32,9.81,10.17,3,63.3,6,13,Empeorando,Baja,57.4,0,12.8,Suspendido
1810,15.0,4,9.49,9.43,12.74,11.14,1,67.8,5,5,Estable,Baja,,0,8.3,Suspendido
3284,15.0,4,11.65,10.37,18.3,14.42,3,74.0,7,4,Mejorando,Baja,80.8,0,9.6,Necesita_reforzamiento
2955,17.0,5,6.6,9.36,9.09,8.6,5,46.1,10,9,Empeorando,Media,,0,3.8,Suspendido
3789,13.0,2,4.47,5.87,5.34,5.64,3,68.2,5,9,Empeorando,Media,20.6,1,2.6,Suspendido
2272,17.0,5,12.94,14.29,15.71,15.06,2,57.1,1,0,Mejorando,Baja,82.9,0,9.5,Continua_estudiando
2748,17.0,5,7.69,7.51,2.8,5.96,3,66.5,7,10,Empeorando,Baja,43.5,0,,Necesita_reforzamiento
3392,17.0,5,10.57,10.19,10.88,11.54,2,99.5,4,7,Empeorando,Media,62.8,0,9.4,Necesita_reforzamiento
1396,13.0,1,12.72,12.67,11.2,12.21,2,82.4,4,5,Estable,Alta,82.6,0,10.9,Necesita_reforzamiento
3880,15.0,3,15.3,15.95,11.85,14.7,1,100.0,5,5,Mejorando,Alta,86.1,0,6.0,Continua_estudiando
2414,15.0,4,12.02,11.38,9.61,11.13,2,76.3,5,5,Empeorando,Baja,47.3,1,3.9,Suspendido
2449,15.0,3,8.33,11.28,15.36,12.16,1,74.1,7,9,Mejorando,Alta,69.6,0,4.8,Necesita_reforzamiento
1525,14.0,3,16.53,12.7,19.81,16.52,0,92.2,1,0,Estable,Alta,87.1,0,13.0,Continua_estudiando
3396,14.0,2,7.51,10.02,7.78,8.26,1,59.9,7,8,Empeorando,Media,33.7,0,3.1,Suspendido
3115,17.0,5,19.04,16.45,20.0,19.75,0,92.4,1,0,Mejorando,Media,77.4,0,11.5,Continua_estudiando
3876,15.0,4,18.59,13.9,17.37,16.76,0,89.2,2,2,Mejorando,Alta,90.3,0,13.1,Continua_estudiando
1030,12.0,1,14.03,10.2,14.47,12.65,3,81.1,5,10,Mejorando,Media,66.0,0,8.3,Necesita_reforzamiento
2435,16.0,4,17.58,20.0,15.83,17.77,0,80.4,3,1,Mejorando,Media,90.8,0,13.4,Continua_estudiando
1902,13.0,2,6.68,18.46,12.4,12.01,2,68.2,1,7,Empeorando,Baja,85.2,0,,Continua_estudiando
3830,17.0,5,10.48,10.48,13.49,11.69,1,87.5,4,4,Empeorando,Media,91.1,1,13.0,Necesita_reforzamiento
2726,13.0,1,17.95,16.81,16.65,17.56,1,96.0,0,0,Mejorando,Alta,67.1,0,12.6,Continua_estudiando
2146,17.0,5,15.83,17.06,15.24,17.6,0,78.3,4,2,Estable,Alta,78.0,0,7.3,Continua_estudiando
2804,12.0,1,15.57,10.18,13.77,12.19,1,69.8,4,5,Estable,Media,82.6,0,13.1,Necesita_reforzamiento
2986,15.0,3,13.29,8.44,11.26,10.97,6,69.9,13,9,Estable,Media,61.7,1,,Suspendido
3533,15.0,4,8.2,8.11,13.92,10.23,3,69.8,7,12,Estable,Media,75.7,0,5.1,Necesita_reforzamiento
2227,14.0,3,11.1,13.19,13.82,12.9,3,84.5,2,7,Mejorando,Media,55.0,0,8.7,Necesita_reforzamiento
1936,14.0,3,11.68,18.38,10.39,13.15,1,93.2,4,1,Estable,Alta,55.3,0,12.1,Continua_estudiando
1388,13.0,1,12.37,11.57,10.98,11.72,2,88.2,2,11,Estable,Baja,97.2,0,10.5,Suspendido
2756,16.0,4,11.44,12.88,15.22,13.63,1,89.3,7,6,Mejorando,Alta,59.3,0,9.4,Necesita_reforzamiento
2380,16.0,4,5.45,14.18,10.04,10.13,0,67.8,7,9,Empeorando,Media,,0,8.6,Necesita_reforzamiento
2695,15.0,3,8.56,8.55,17.19,11.01,2,78.3,3,7,Empeorando,Baja,68.4,1,2.0,Necesita_reforzamiento
1347,14.0,2,10.68,6.05,6.96,7.45,2,64.1,6,5,Estable,Media,54.6,0,8.3,Suspendido
3069,16.0,5,16.35,15.82,17.01,17.07,0,94.9,2,1,Estable,Alta,82.4,0,0.2,Continua_estudiando
1959,12.0,1,13.65,14.63,15.1,14.53,1,77.8,6,3,Mejorando,Baja,69.8,1,10.5,Necesita_reforzamiento
2044,14.0,2,10.23,8.55,13.9,10.6,2,74.9,9,2,Estable,Baja,37.0,0,7.7,Necesita_reforzamiento
1864,13.0,1,20.0,12.93,14.65,16.53,1,80.4,1,2,Mejorando,Alta,90.4,0,8.3,Necesita_reforzamiento
2964,13.0,1,13.03,14.32,18.3,14.68,2,75.5,2,2,Mejorando,Media,55.8,0,11.6,Continua_estudiando
3024,13.0,2,18.93,17.78,11.95,15.87,1,82.5,1,1,Estable,Alta,81.0,0,11.6,Continua_estudiando
2520,13.0,1,16.31,19.37,14.01,16.53,0,100.0,2,0,Estable,Alta,100.0,0,17.4,Continua_estudiando
1422,15.0,3,13.63,10.33,13.19,12.12,0,94.3,1,1,Mejorando,Media,99.0,0,13.3,Continua_estudiando
1172,15.0,3,14.95,14.64,18.65,16.01,3,68.3,3,5,Empeorando,Media,81.7,0,5.9,Necesita_reforzamiento
3865,16.0,4,9.54,11.96,6.83,9.54,4,70.1,8,4,Estable,Baja,62.1,0,2.9,Necesita_reforzamiento
2484,13.0,1,13.73,8.0,11.64,11.59,1,85.9,3,4,Empeorando,Baja,85.4,1,11.0,Continua_estudiando
3489,13.0,2,14.87,15.09,15.34,15.34,0,78.8,0,0,Mejorando,Alta,88.0,0,12.9,Continua_estudiando
3410,16.0,4,11.19,8.9,5.64,8.59,4,67.7,13,4,Empeorando,Media,31.4,0,,Suspendido
3766,12.0,1,8.01,10.09,10.95,10.47,1,76.5,2,5,Estable,Baja,49.8,0,6.1,Suspendido
2469,16.0,4,12.59,16.56,12.76,15.18,0,71.8,2,3,Mejorando,Alta,65.2,0,6.2,Necesita_reforzamiento
1039,16.0,4,19.76,15.45,13.37,16.23,1,88.9,2,1,Mejorando,Media,100.0,0,12.0,Continua_estudiando
2328,13.0,2,12.0,10.75,,10.25,2,,6,9,Mejorando,Alta,69.6,0,1.5,Necesita_reforzamiento
3470,14.0,2,13.87,16.44,17.02,16.46,0,95.7,4,0,Estable,Alta,,0,14.6,Continua_estudiando
3569,15.0,3,15.3,15.07,13.54,14.47,0,90.1,0,1,Mejorando,Alta,75.6,1,9.7,Necesita_reforzamiento
1479,13.0,1,13.86,10.22,12.8,11.88,1,78.5,5,0,Estable,Media,55.7,0,15.4,Necesita_reforzamiento
3413,16.0,4,13.43,9.02,15.39,12.68,3,73.0,5,4,Mejorando,Media,67.8,0,7.1,Necesita_reforzamiento
3201,13.0,2,16.71,18.77,18.59,18.24,0,100.0,2,0,Mejorando,Alta,90.6,0,7.1,Continua_estudiando
3036,15.0,4,14.22,15.12,11.83,14.16,0,80.4,1,3,,Baja,50.1,0,7.8,Necesita_reforzamiento
3900,14.0,2,7.54,8.88,10.22,8.83,2,78.1,6,4,Estable,Media,51.5,0,1.0,Necesita_reforzamiento
1024,14.0,2,5.4,12.11,7.77,8.77,3,58.7,8,10,Empeorando,Baja,27.4,0,5.7,Suspendido
1132,13.0,1,4.32,10.42,5.28,6.75,5,71.8,5,12,Empeorando,Baja,58.3,0,,Suspendido
2119,14.0,3,18.16,15.93,16.95,17.38,0,86.2,4,0,Mejorando,Alta,76.2,0,6.9,Continua_estudiando
1192,14.0,3,13.32,14.71,16.86,15.54,0,,2,4,Mejorando,Alta,69.5,0,12.5,Continua_estudiando
1877,13.0,2,11.87,18.38,16.51,15.56,1,92.0,3,2,Estable,Alta,81.0,0,12.9,Continua_estudiando
1185,16.0,5,8.43,8.49,11.49,9.59,0,60.5,5,8,Estable,Media,55.3,0,8.7,Necesita_reforzamiento
1811,12.0,1,15.52,17.03,15.5,16.13,1,94.8,3,3,Mejorando,Media,88.3,0,0.0,Continua_estudiando
3447,13.0,2,12.23,14.69,,14.19,1,80.8,4,4,Mejorando,Baja,79.3,1,9.1,Continua_estudiando
3416,12.0,1,13.72,16.34,12.33,13.99,1,90.6,1,6,Mejorando,Media,67.4,0,6.7,Continua_estudiando
1783,17.0,5,9.51,11.2,12.34,9.9,1,65.4,5,4,Mejorando,Media,73.3,0,10.8,Necesita_reforzamiento
1320,12.0,1,8.1,11.87,8.74,9.38,4,71.9,4,4,Mejorando,Baja,58.3,1,7.8,Suspendido
3824,13.0,1,10.76,12.86,10.22,10.44,4,49.6,5,9,Empeorando,Baja,57.0,1,4.5,Suspendido
1201,14.0,3,14.78,8.66,15.15,13.46,0,68.6,4,5,Estable,Media,94.2,0,6.4,Necesita_reforzamiento
3807,13.0,2,18.08,11.26,10.09,12.63,0,99.4,4,5,Mejorando,Media,78.3,0,14.9,Continua_estudiando
2598,14.0,2,15.13,14.56,11.05,13.61,1,82.2,4,7,Mejorando,Baja,83.6,0,4.1,Continua_estudiando
1581,15.0,4,7.31,7.58,6.69,6.58,4,61.4,5,14,Empeorando,Baja,59.4,1,7.6,Necesita_reforzamiento
2699,13.0,2,4.79,10.31,10.05,7.72,1,78.3,5,7,Estable,Baja,71.2,0,4.9,Suspendido
3819,13.0,1,6.08,11.43,10.58,8.85,5,61.9,4,4,Empeorando,Media,,0,7.6,Necesita_reforzamiento
3159,12.0,1,12.68,13.03,8.32,11.54,0,65.6,3,12,Mejorando,Media,75.3,0,5.1,Necesita_reforzamiento
3021,12.0,1,13.33,15.57,,15.44,0,100.0,3,1,Mejorando,Alta,100.0,0,8.6,Necesita_reforzamiento
1996,15.0,4,9.26,11.35,17.45,12.94,0,72.7,2,4,Mejorando,Media,88.5,0,6.9,Necesita_reforzamiento
2266,16.0,4,11.27,13.01,10.35,11.41,4,76.1,7,2,Mejorando,Media,44.4,0,7.4,Suspendido
3821,14.0,2,12.12,12.36,15.85,12.53,0,78.8,3,5,Estable,Alta,97.5,0,5.7,Continua_estudiando
1717,14.0,3,13.19,14.31,10.5,12.46,2,90.0,12,6,Estable,Media,57.2,1,12.3,Necesita_reforzamiento
2258,14.0,3,8.0,5.25,0.0,4.26,1,61.8,9,11,Estable,Media,42.5,1,1.9,Suspendido
1216,16.0,4,7.52,6.56,2.71,5.85,3,76.9,6,4,Empeorando,Baja,50.3,1,8.8,Necesita_reforzamiento
2644,13.0,1,19.26,19.03,16.49,18.54,0,94.8,0,1,Estable,Alta,88.2,0,8.5,Continua_estudiando
2249,16.0,5,5.48,9.04,2.2,5.4,1,63.2,9,4,Estable,Baja,54.2,0,3.4,Suspendido
2171,16.0,4,9.64,7.96,10.01,10.29,0,92.1,7,3,Estable,Media,60.0,1,9.8,Continua_estudiando
1963,15.0,4,14.44,20.0,19.41,18.06,0,94.7,1,0,Estable,Media,92.6,0,11.1,Continua_estudiando
2922,12.0,1,20.0,16.7,16.54,17.74,0,78.5,2,0,Estable,Alta,94.7,0,,Continua_estudiando
3918,13.0,2,6.56,4.13,7.04,5.87,2,51.4,7,9,Empeorando,Baja,43.5,0,5.5,Suspendido
1292,14.0,2,19.34,13.31,14.05,15.4,0,91.9,3,4,Mejorando,Alta,78.7,0,7.1,Continua_estudiando
1056,17.0,5,12.53,8.75,10.41,11.02,2,73.7,7,10,Empeorando,Media,70.0,0,10.3,Necesita_reforzamiento
3480,12.0,1,9.56,12.59,8.42,9.96,4,69.9,9,7,Estable,Baja,50.0,0,,Suspendido
2943,14.0,2,10.31,11.7,11.34,11.14,0,73.1,7,4,Estable,Media,60.1,0,6.5,Necesita_reforzamiento
2076,13.0,1,15.09,16.44,19.66,16.26,0,91.1,3,1,Mejorando,Alta,96.0,0,8.5,Continua_estudiando
1533,13.0,1,10.08,10.9,10.96,9.66,2,75.3,4,9,Mejorando,Media,76.3,0,8.2,Continua_estudiando
1966,17.0,5,14.66,14.19,13.09,14.05,3,77.5,3,6,Mejorando,Media,60.8,0,9.2,Necesita_reforzamiento
2883,14.0,3,11.9,15.6,14.27,14.28,0,87.3,3,1,Estable,Media,75.5,0,7.8,Necesita_reforzamiento
3612,14.0,2,8.62,7.1,12.04,9.8,1,78.3,8,12,Empeorando,Media,42.5,0,,Suspendido
3442,15.0,4,14.07,17.69,16.61,15.64,0,90.7,3,4,Estable,Alta,87.0,0,13.4,Continua_estudiando
1935,16.0,4,8.38,12.1,6.9,8.78,4,75.0,5,13,Empeorando,Baja,71.2,1,2.6,Necesita_reforzamiento
1047,13.0,2,8.27,6.29,13.87,9.16,2,66.1,8,5,Mejorando,Media,43.0,0,5.5,Continua_estudiando
2492,17.0,5,9.38,6.59,10.45,8.49,0,74.1,5,7,Empeorando,Baja,46.6,1,5.5,Suspendido
1080,16.0,4,16.54,12.13,9.13,12.06,1,80.4,3,4,Empeorando,Media,61.3,0,15.1,Necesita_reforzamiento
3202,13.0,1,6.37,7.85,8.75,8.22,5,68.3,9,8,Empeorando,Baja,38.7,0,8.5,Suspendido
2785,15.0,3,10.44,19.69,16.94,15.8,0,95.9,1,1,Mejorando,Alta,86.3,1,9.9,Continua_estudiando
1967,16.0,4,6.1,5.35,,4.99,6,58.6,6,7,Empeorando,Media,20.2,0,6.1,Suspendido
1830,14.0,2,16.05,15.38,13.28,14.71,0,78.5,3,5,,Media,76.2,0,8.7,Continua_estudiando
3889,17.0,5,20.0,15.71,19.61,17.9,0,95.9,2,0,Mejorando,Media,97.7,0,7.9,Continua_estudiando
1335,13.0,1,16.31,15.67,13.03,14.23,1,76.6,2,0,Mejorando,Alta,88.3,0,3.0,Continua_estudiando
2367,16.0,5,17.97,18.06,15.46,17.34,1,96.4,4,3,Mejorando,Alta,92.6,0,16.8,Continua_estudiando
3248,15.0,4,10.46,11.15,11.81,10.57,1,68.4,4,8,Empeorando,Media,50.6,0,10.9,Necesita_reforzamiento
3963,14.0,3,16.83,15.96,19.59,17.06,0,91.9,2,1,Mejorando,Alta,75.2,0,6.3,Continua_estudiando
2070,15.0,4,11.36,10.51,10.47,10.94,1,72.0,3,5,Estable,Alta,,0,10.0,Necesita_reforzamiento
3368,12.0,1,12.02,11.72,14.97,13.41,3,77.5,4,2,Mejorando,Media,77.0,0,7.5,Necesita_reforzamiento
1257,13.0,2,8.63,11.26,11.87,11.47,4,83.5,3,11,Estable,Baja,66.8,0,11.0,Suspendido
2849,14.0,2,10.66,7.29,13.21,10.94,2,68.6,6,9,Empeorando,Media,39.7,1,5.9,Necesita_reforzamiento
2500,14.0,3,14.65,10.69,10.39,11.52,2,78.6,5,5,Estable,Media,69.9,0,,Necesita_reforzamiento
3873,13.0,2,20.0,15.71,15.56,17.28,1,86.3,3,2,Mejorando,Media,93.5,0,14.6,Continua_estudiando
1499,14.0,2,7.9,13.45,11.13,10.87,2,80.7,5,3,Estable,Baja,47.4,0,7.1,Continua_estudiando
1566,15.0,3,9.39,11.37,12.68,10.74,1,83.7,4,3,Estable,Baja,77.9,0,10.8,Necesita_reforzamiento
1985,16.0,4,17.64,16.04,17.02,17.32,1,100.0,1,0,Mejorando,Alta,95.7,0,,Continua_estudiando
2908,16.0,5,15.18,18.01,15.78,16.33,0,78.7,3,0,Mejorando,Alta,83.0,1,8.1,Continua_estudiando
3715,16.0,4,7.04,8.42,10.08,8.35,3,69.3,7,4,Estable,Media,50.4,1,4.6,Suspendido
1374,12.0,1,15.16,16.07,17.61,16.66,1,90.3,4,0,Mejorando,Alta,83.4,0,10.0,Continua_estudiando
1352,13.0,2,20.0,16.81,,17.73,0,94.0,3,0,Mejorando,Alta,,0,,Continua_estudiando
2630,16.0,4,9.58,5.76,13.45,8.88,4,63.2,5,5,Estable,Media,66.6,0,6.8,Necesita_reforzamiento
1591,14.0,2,9.6,7.82,11.72,9.59,4,63.8,10,9,Estable,Baja,69.3,0,9.9,Suspendido
1237,15.0,4,11.64,10.26,15.43,13.19,2,85.2,4,4,Mejorando,Alta,87.9,0,11.4,Necesita_reforzamiento
2247,15.0,3,12.44,16.31,14.64,14.25,5,72.6,3,5,Estable,Baja,84.7,0,13.8,Necesita_reforzamiento
2810,16.0,5,10.87,19.63,13.54,15.33,1,98.3,2,1,Estable,Alta,96.0,0,4.9,Continua_estudiando
3587,16.0,5,15.39,17.71,15.08,15.55,0,94.7,0,0,Mejorando,Alta,92.9,1,11.0,Continua_estudiando
1870,16.0,4,12.27,12.09,15.74,14.38,0,89.0,5,0,Mejorando,Media,100.0,0,10.4,Continua_estudiando
1211,17.0,5,8.26,14.46,10.89,11.56,1,83.8,1,8,Empeorando,Media,60.6,0,2.1,Necesita_reforzamiento
2187,16.0,5,13.97,14.18,20.0,16.51,0,96.4,3,0,Estable,Alta,80.5,0,13.3,Continua_estudiando
2994,14.0,2,14.33,16.01,13.84,15.25,3,76.5,3,1,Mejorando,Media,97.8,1,5.2,Continua_estudiando
3800,14.0,3,7.89,9.06,10.55,9.14,2,73.9,16,9,Empeorando,Media,69.2,1,5.9,Necesita_reforzamiento
2652,14.0,3,16.88,10.85,14.81,14.63,0,100.0,0,0,Mejorando,Alta,69.0,0,8.1,Continua_estudiando
1873,15.0,4,11.29,16.87,10.69,13.37,4,88.1,1,3,Mejorando,Media,91.2,0,2.4,Suspendido
3136,12.0,1,11.04,15.29,14.47,14.05,2,83.6,5,5,Empeorando,Media,58.7,0,7.8,Necesita_reforzamiento
3454,16.0,5,19.59,20.0,16.87,18.47,0,89.1,3,4,Mejorando,Media,59.0,0,10.4,Necesita_reforzamiento
2654,16.0,4,17.3,18.59,17.86,17.7,1,94.5,1,1,Mejorando,Alta,70.4,0,11.1,Continua_estudiando
1850,17.0,5,11.6,7.35,10.65,9.15,4,63.0,5,7,Empeorando,Baja,71.2,0,5.4,Suspendido
1363,17.0,5,11.61,12.15,18.81,14.28,0,72.9,1,0,Mejorando,Alta,80.5,0,8.5,Continua_estudiando
2666,17.0,5,4.98,8.43,3.89,6.07,1,56.0,9,15,Empeorando,Baja,51.4,0,6.1,Suspendido
3078,16.0,5,15.06,11.38,17.7,14.54,0,98.3,3,2,Mejorando,Media,94.3,0,10.4,Continua_estudiando
2962,17.0,5,10.81,15.38,9.98,11.03,3,74.4,7,7,Mejorando,Media,61.3,0,7.3,Necesita_reforzamiento
1531,16.0,5,20.0,10.13,13.5,15.05,0,85.6,2,0,Mejorando,Alta,86.7,0,,Necesita_reforzamiento
3445,15.0,4,13.11,11.45,13.79,12.76,2,73.2,1,2,Mejorando,Media,61.3,0,9.6,Necesita_reforzamiento
3809,15.0,3,13.22,13.38,9.04,11.85,1,80.7,3,7,Mejorando,Baja,65.1,0,14.8,Continua_estudiando
2196,6.0,3,13.98,17.69,18.13,15.59,0,92.0,2,1,Mejorando,Media,82.7,0,7.5,Continua_estudiando
1092,14.0,2,14.3,10.55,8.83,11.39,3,78.4,9,5,Estable,Alta,70.9,0,3.8,Necesita_reforzamiento
2702,14.0,2,11.59,7.34,6.61,9.28,6,61.7,7,9,Empeorando,Media,37.7,0,6.1,Suspendido
1331,13.0,1,5.02,9.87,8.68,8.22,3,74.6,4,9,Empeorando,Baja,50.4,0,9.5,Necesita_reforzamiento
3852,15.0,4,16.28,5.35,10.04,10.28,6,60.7,7,4,Estable,Media,71.2,0,10.2,Necesita_reforzamiento
1141,13.0,2,11.22,6.38,11.03,9.59,4,68.4,7,7,Empeorando,Baja,61.6,0,12.1,Necesita_reforzamiento
2640,13.0,1,12.65,15.05,7.69,11.91,3,81.1,6,7,Estable,Baja,48.2,0,2.6,Necesita_reforzamiento
3507,16.0,4,3.64,7.74,6.97,5.74,2,48.9,5,6,Estable,Media,,0,1.7,Suspendido
1853,14.0,2,11.14,12.48,10.77,11.84,1,68.8,7,3,Empeorando,Media,52.2,0,11.3,Suspendido
2412,14.0,2,6.96,1.66,7.88,5.74,4,55.9,6,6,Empeorando,Baja,55.3,0,7.1,Suspendido
2459,14.0,2,8.71,5.71,7.24,6.68,1,60.2,8,7,Estable,Baja,46.7,1,7.1,Suspendido
3430,14.0,2,8.5,5.94,5.54,6.93,1,73.6,7,10,Empeorando,Baja,50.5,0,4.5,Necesita_reforzamiento
2135,16.0,4,8.38,9.92,4.63,8.46,3,68.1,9,7,Estable,Baja,46.3,0,,Suspendido
2049,15.0,3,9.34,9.78,7.65,9.22,4,76.2,10,10,Empeorando,Baja,,0,6.0,Suspendido
2066,13.0,1,10.58,7.39,8.88,9.09,2,60.3,12,8,Estable,Media,44.8,0,5.3,Suspendido
1403,15.0,4,9.07,14.44,,12.62,1,73.9,3,9,Estable,Alta,52.8,0,4.7,Necesita_reforzamiento
1296,12.0,1,9.46,7.03,4.08,6.81,1,59.5,10,9,Empeorando,Baja,60.5,1,4.0,Suspendido
2467,16.0,5,13.04,16.01,14.58,14.43,0,79.5,2,4,Empeorando,Baja,79.4,1,7.4,Necesita_reforzamiento
3940,13.0,2,15.3,15.12,13.97,15.9,0,85.7,3,1,Mejorando,Alta,76.6,0,3.7,Continua_estudiando
3313,16.0,4,18.9,17.7,15.27,17.17,1,84.7,0,2,,Alta,94.8,0,12.3,Continua_estudiando
1573,17.0,5,10.92,7.02,7.92,8.82,4,61.8,9,9,Empeorando,Media,,0,4.7,Necesita_reforzamiento
2002,14.0,3,13.88,11.69,13.79,12.69,2,65.1,4,3,Estable,Baja,69.8,0,8.5,Necesita_reforzamiento
1348,14.0,2,15.47,12.76,12.37,14.03,3,74.2,3,4,Estable,Media,73.6,0,11.5,Continua_estudiando
1697,13.0,2,13.44,12.99,9.89,11.73,1,75.4,8,4,Estable,Baja,79.9,0,7.4,Necesita_reforzamiento
3630,14.0,2,17.36,17.23,14.34,16.67,1,74.6,4,3,Mejorando,Alta,,1,13.0,Continua_estudiando
2837,16.0,4,10.17,16.05,11.65,12.96,4,83.2,5,6,Empeorando,Baja,,0,,Continua_estudiando
2209,15.0,3,6.58,7.91,10.1,8.74,2,77.2,6,10,Empeorando,Baja,51.4,0,0.0,Continua_estudiando
2074,15.0,3,4.73,4.49,7.29,5.19,4,75.3,4,6,Empeorando,Baja,57.6,1,1.4,Suspendido
2001,13.0,1,8.68,18.38,9.54,12.38,3,77.6,1,2,Mejorando,Baja,54.5,0,5.5,Continua_estudiando
2385,15.0,3,6.96,11.05,14.45,9.86,7,73.4,7,5,,Media,39.8,0,7.2,Suspendido
3853,14.0,3,1.21,8.57,6.27,5.32,5,80.1,13,13,Empeorando,Media,45.8,0,8.5,Suspendido
3862,16.0,5,12.96,16.68,13.34,14.4,3,80.5,5,3,Empeorando,Baja,81.0,0,5.4,Necesita_reforzamiento
2593,13.0,2,12.53,10.17,7.1,10.56,3,75.3,5,5,Empeorando,Baja,69.6,0,6.4,Suspendido
3841,16.0,5,7.32,11.11,11.07,9.82,5,58.2,7,5,Empeorando,Baja,62.3,1,7.5,Necesita_reforzamiento
2657,13.0,1,17.35,16.36,18.05,17.11,1,91.6,1,2,Mejorando,Media,95.7,0,14.5,Continua_estudiando
3096,17.0,5,13.65,15.39,15.64,15.99,1,88.8,5,2,Mejorando,Media,57.2,0,11.4,Continua_estudiando
2300,13.0,2,14.92,15.36,16.86,15.83,0,95.9,3,0,Estable,Alta,81.5,0,16.7,Continua_estudiando
3838,16.0,5,15.15,13.38,10.23,13.39,6,81.0,6,6,Mejorando,Media,,1,10.2,Continua_estudiando
2522,13.0,1,10.53,14.09,11.97,13.04,5,71.8,4,4,Estable,Baja,60.0,0,2.6,Necesita_reforzamiento
1134,12.0,1,15.39,11.64,,13.58,1,86.3,3,2,Estable,Alta,93.9,0,15.1,Continua_estudiando
2364,16.0,5,16.73,15.58,14.34,14.79,0,80.6,2,1,Estable,Alta,95.8,1,3.4,Continua_estudiando
3381,16.0,5,9.83,5.53,7.73,8.59,3,75.7,5,11,Empeorando,Baja,36.3,1,6.2,Suspendido
2631,14.0,3,11.0,13.13,12.23,12.24,3,70.5,7,1,Empeorando,Baja,50.7,0,4.9,Necesita_reforzamiento
2416,13.0,1,8.5,7.09,10.61,8.83,5,75.7,4,6,Estable,Media,53.3,0,9.8,Necesita_reforzamiento
2575,12.0,1,18.96,20.0,18.46,19.04,0,98.8,1,2,Estable,Alta,96.1,0,12.6,Continua_estudiando
2043,17.0,5,7.78,9.1,,9.8,4,,7,7,Empeorando,Media,76.0,0,1.6,Necesita_reforzamiento
3868,14.0,3,12.04,16.38,11.14,12.59,2,74.1,8,6,Estable,Alta,76.2,1,3.5,Necesita_reforzamiento
2229,14.0,3,12.13,13.59,10.18,11.7,4,89.4,6,8,Empeorando,Baja,58.6,0,1.9,Suspendido
1827,13.0,2,16.17,12.11,12.93,14.63,0,95.3,4,4,Mejorando,Alta,82.7,0,11.0,Necesita_reforzamiento
3877,14.0,3,17.78,18.44,19.15,19.08,0,95.6,1,0,Mejorando,Media,100.0,0,10.3,Continua_estudiando
2506,16.0,4,12.04,17.6,15.87,15.12,1,89.3,3,2,Mejorando,Media,93.8,0,11.1,Necesita_reforzamiento
1828,17.0,5,20.0,13.2,20.0,17.59,0,100.0,1,1,Mejorando,Alta,100.0,0,9.8,Continua_estudiando
1797,14.0,3,14.47,14.47,16.7,15.2,1,85.4,4,3,Mejorando,Alta,95.8,0,,Continua_estudiando
1043,13.0,1,9.58,10.23,9.0,8.85,5,74.6,11,5,Estable,Media,63.6,0,7.8,Necesita_reforzamiento
2330,14.0,3,17.76,13.37,17.45,16.0,0,89.3,4,4,Mejorando,Alta,90.0,1,9.6,Continua_estudiando
2444,12.0,1,19.21,20.0,20.0,19.79,0,99.4,1,0,Estable,Alta,81.5,0,9.8,Continua_estudiando
1059,16.0,5,9.75,12.26,17.56,12.97,2,82.1,5,6,Estable,Alta,88.0,0,,Continua_estudiando
1610,15.0,4,11.01,11.23,8.61,10.41,1,,4,6,Empeorando,Media,61.6,0,9.6,Necesita_reforzamiento
